facility_id,facility_name,procedure,code_type,code,min_ip_reimb,max_ip_reimb,min_op_reimb,max_op_reimb,ndc,rev_code,procedure_description,quantity,payer,contract,plan,ip_price,ip_pricing_detail,ip_expected_reimbursement,ip_xr_detail,op_price,op_pricing_detail,op_expected_reimbursement,op_xr_detail
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,ALLWAYS HEALTH PARTNERS ALTERNATE [150002],HB AMC OPTUM UNITED BEHAVIORAL HEALTH [110],ALLWAYS HEALTH PARTNERS OPTUM UBH [15000203],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,217.9,"Outpatient Facility; FSC: MGB OPTUM UBH MA, Value: 217.90"
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,TUFTS HEALTH PUBLIC PLANS [1013],HB AMC TUFTS PUBLIC PLANS [169],TUFTS PUBLIC PLANS BOSTON CHILDREN'S ACO [101311],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,94.28,Outpatient PAF; 22.5% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,AETNA [1001],HB AMC AETNA PPO [25],AETNA ASA [100108],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,263.65,Inpatient / Outpatient PPO PAF; 74.9% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,AETNA [1001],HB AMC AETNA STUDENT HEALTH [26],AETNA STUDENT HEALTH / CHICKERING [100105],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,183.04,Inpatient / Outpatient PAF; 52% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,AETNA [1001],HB MGB AETNA INDEMNITY [31],AETNA INDEMNITY [100102],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,352,Inpatient / Outpatient Indemnity PAF; 100% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,PHCS MULTIPLAN [1022],HB AMC PHCS / MULTIPLAN (PRIMARY PPO) [76],LUCENT [102231],352,FSC: 48; BFG: 35,271.04,Inpatient / Outpatient PAF; 77% Billed,352,FSC: 48; BFG: 35,271.04,Inpatient / Outpatient PAF; 77% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,BMC HEALTHNET [1003],HB MGH BMC HEALTHNET MCO [412],BMC NSPG PCP SILVER COMMERCIAL [100314],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,0,External grouping not supported
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,CIGNA [1006],HB AMC CIGNA HMO / PPO [30],CIGNA MEDICARE SUPPLEMENT [100613],419,FSC: 48; BFG: 35,314.25,Inpatient / Outpatient PAF; 75% Billed,419,FSC: 48; BFG: 35,314.25,Inpatient / Outpatient PAF; 75% Billed
1002999,MGH DAN ACC,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,TUFTS HEALTH PLAN ALTERNATE [170002],HB ACC TUFTS CIGNA CARELINK NON CONFORMING [118],TUFTS CARELINK NON CONFORMING [17000204],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,175.2,"Ancillary CPT ; FSC: ACC THP CARELINK NON CONFORMING HOA, Value: 175.20, and; Prc Ext - HB XR PRC - CH/ACC THP CARELINK NON CONFORMING LESSER OF; Paid contractual rate, which is the lesser of contractual rate and 155% of charges."
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,PHCS MULTIPLAN [1022],HB AMC PHCS / MULTIPLAN (PRIMARY PPO) [76],LUCENT [102231],352,FSC: 48; BFG: 35,271.04,Inpatient / Outpatient PAF; 77% Billed,352,FSC: 48; BFG: 35,271.04,Inpatient / Outpatient PAF; 77% Billed
1002999,MGH DAN ACC,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,TUFTS HEALTH PLAN ALTERNATE [170002],HB ACC TUFTS CIGNA CARELINK HYBRID [117],TUFTS CARELINK HYBRID [17000203],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,137.9,"Ancillary CPT ; FSC: ACC THP CARELINK HYBRID HOA, Value: 137.90, and; Prc Ext - HB XR PRC - CH/ACC THP CARELINK HYBRID LESSER OF; Paid contractual rate, which is the lesser of contractual rate and 122% of charges."
1002999,MGH DAN ACC,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,TUFTS HEALTH PLAN ALTERNATE [170002],HB ACC TUFTS CIGNA CARELINK NON PREFERRED [116],TUFTS CARELINK NON PREFERRED [17000202],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,159.38,"Ancillary CPT ; FSC: ACC THP CARELINK NON PREFERRED HOA, Value: 159.38, and; Prc Ext - HB XR PRC - CH/ACC THP CARELINK NON PREFERRED LESSER OF; Paid contractual rate, which is the lesser of contractual rate and 141% of charges."
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,AETNA [1001],HB MGH AETNA MEDICARE REPLACEMENT [74],AETNA HMO MEDICARE REPLACEMENT [100109],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,169.06,"OPPS APC; APC Pricing  (APC/APG Code: 5823 / Adjusted APC/APG Price: 161.01), and; Prc Ext - HB XR PRC - MEDICARE OPPS 105%; No outlier payment added to this line. Paid as 105 % of $161.01 as defined in the pricing extension."
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,AETNA [1001],HB AMC AETNA PPO [25],AETNA ASA [100108],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,313.83,Inpatient / Outpatient PPO PAF; 74.9% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,AETNA [1001],HB AMC AETNA STUDENT HEALTH [26],AETNA STUDENT HEALTH / CHICKERING [100105],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,217.88,Inpatient / Outpatient PAF; 52% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,AETNA [1001],HB MGB AETNA INDEMNITY [31],AETNA INDEMNITY [100102],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,419,Inpatient / Outpatient Indemnity PAF; 100% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,FALLON HEALTH ALTERNATE [1019],HB MGH FALLON BEACON HEALTH [181],FALLON BEACON HEALTH STRATEGIES [101901],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,0,No contract line matched
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,PHCS MULTIPLAN [1022],HB AMC PHCS / MULTIPLAN (PRIMARY PPO) [76],LUCENT [102231],419,FSC: 48; BFG: 35,322.63,Inpatient / Outpatient PAF; 77% Billed,419,FSC: 48; BFG: 35,322.63,Inpatient / Outpatient PAF; 77% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,AETNA [1001],HB MGH AETNA MEDICARE REPLACEMENT [74],AETNA HMO MEDICARE REPLACEMENT [100109],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,169.06,"OPPS APC; APC Pricing  (APC/APG Code: 5823 / Adjusted APC/APG Price: 161.01), and; Prc Ext - HB XR PRC - MEDICARE OPPS 105%; No outlier payment added to this line. Paid as 105 % of $161.01 as defined in the pricing extension."
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,AETNA ALTERNATE [1028],HB AMC AETNA NEW BUSINESS DISCOUNT [98],AETNA NEW BUSINESS [102801],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,199.03,New Business Discount; 47.5% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,AETNA ALTERNATE [1028],HB AMC AETNA PPO [25],AETNA OPTUM UBH [102805],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,313.83,Inpatient / Outpatient PPO PAF; 74.9% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,CIGNA [1006],HB AMC CIGNA HMO / PPO [30],CIGNA MEDICARE SUPPLEMENT [100613],352,FSC: 48; BFG: 35,264,Inpatient / Outpatient PAF; 75% Billed,352,FSC: 48; BFG: 35,264,Inpatient / Outpatient PAF; 75% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,AETNA ALTERNATE [1028],HB AMC AETNA PPO [25],AETNA OPTUM UBH [102805],352,FSC: 48; BFG: 35,264.7,Inpatient / Outpatient PPO PAF; 75.2% Billed,352,FSC: 48; BFG: 35,264.7,Inpatient / Outpatient PPO PAF; 75.2% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,AETNA ALTERNATE [1028],HB AMC AETNA PPO [25],AETNA OPTUM UBH [102805],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,263.65,Inpatient / Outpatient PPO PAF; 74.9% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,AETNA ALTERNATE [1028],HB AMC AETNA NEW BUSINESS DISCOUNT [98],AETNA NEW BUSINESS [102801],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,167.2,New Business Discount; 47.5% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,ALLWAYS HEALTH PARTNERS ALTERNATE [150002],HB AMC OPTUM UNITED BEHAVIORAL HEALTH [110],ALLWAYS HEALTH PARTNERS OPTUM UBH [15000203],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,217.9,"Outpatient Facility; FSC: MGB OPTUM UBH MA, Value: 217.90"
1002999,MGH DAN ACC,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,HARVARD PILGRIM [120001],HB ACC HPHC HMO / POS [121],HARVARD PILGRIM ELEVATE OPTIONS [12000113],342,FSC: 48; BFG: 35,0,Not reimbursed separately,342,FSC: 48; BFG: 35,217.9,"Outpatient Psych (UBH Rates); FSC: MGB OPTUM UBH MA, Value: 217.90"
1002999,MGH DAN ACC,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,HARVARD PILGRIM [120001],HB ACC HPHC PPO / PREFERRED A [122],HARVARD PILGRIM PPO [12000105],342,FSC: 48; BFG: 35,0,Not reimbursed separately,342,FSC: 48; BFG: 35,217.9,"Outpatient Psych (UBH Rates); FSC: MGB OPTUM UBH MA, Value: 217.90"
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,BMC HEALTHNET [1003],HB MGH BMC HEALTHNET MCO [412],BMC NSPG PCP SILVER COMMERCIAL [100314],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,0,External grouping not supported
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,FALLON HEALTH ALTERNATE [1019],HB MGH FALLON BEACON HEALTH [181],FALLON BEACON HEALTH STRATEGIES [101901],342,FSC: 48; BFG: 35,0,Not reimbursed separately,342,FSC: 48; BFG: 35,0,No contract line matched
1002999,MGH DAN ACC,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,TUFTS HEALTH PLAN ALTERNATE [170002],HB ACC TUFTS CIGNA CARELINK NON PREFERRED [116],TUFTS CARELINK NON PREFERRED [17000202],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,159.38,"Ancillary CPT ; FSC: ACC THP CARELINK NON PREFERRED HOA, Value: 159.38, and; Prc Ext - HB XR PRC - CH/ACC THP CARELINK NON PREFERRED LESSER OF; Paid contractual rate, which is the lesser of contractual rate and 141% of charges."
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,PHCS MULTIPLAN [1022],HB AMC PHCS / MULTIPLAN (PRIMARY PPO) [76],LUCENT [102231],419,FSC: 48; BFG: 35,322.63,Inpatient / Outpatient PAF; 77% Billed,419,FSC: 48; BFG: 35,322.63,Inpatient / Outpatient PAF; 77% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,PHCS MULTIPLAN [1022],HB AMC PHCS / MULTIPLAN (PRIMARY PPO) [76],LUCENT [102231],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,322.63,Inpatient / Outpatient PAF; 77% Billed
1002999,MGH DAN ACC,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,TUFTS HEALTH PLAN ALTERNATE [170002],HB ACC TUFTS CIGNA CARELINK HYBRID [117],TUFTS CARELINK HYBRID [17000203],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,137.9,"Ancillary CPT ; FSC: ACC THP CARELINK HYBRID HOA, Value: 137.90, and; Prc Ext - HB XR PRC - CH/ACC THP CARELINK HYBRID LESSER OF; Paid contractual rate, which is the lesser of contractual rate and 122% of charges."
1002999,MGH DAN ACC,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,TUFTS HEALTH PLAN ALTERNATE [170002],HB ACC TUFTS CIGNA CARELINK NON CONFORMING [118],TUFTS CARELINK NON CONFORMING [17000204],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,175.2,"Ancillary CPT ; FSC: ACC THP CARELINK NON CONFORMING HOA, Value: 175.20, and; Prc Ext - HB XR PRC - CH/ACC THP CARELINK NON CONFORMING LESSER OF; Paid contractual rate, which is the lesser of contractual rate and 155% of charges."
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,PHCS MULTIPLAN [1022],HB AMC PHCS / MULTIPLAN (PRIMARY PPO) [76],LUCENT [102231],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,271.04,Inpatient / Outpatient PAF; 77% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,CIGNA [1006],HB AMC CIGNA HMO / PPO [30],CIGNA MEDICARE SUPPLEMENT [100613],352,FSC: 48; BFG: 35,264,Inpatient / Outpatient PAF; 75% Billed,352,FSC: 48; BFG: 35,264,Inpatient / Outpatient PAF; 75% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,CIGNA [1006],HB AMC CIGNA HMO / PPO [30],CIGNA MEDICARE SUPPLEMENT [100613],419,FSC: 48; BFG: 35,314.25,Inpatient / Outpatient PAF; 75% Billed,419,FSC: 48; BFG: 35,314.25,Inpatient / Outpatient PAF; 75% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,GENERIC COMMERCIAL [1009],HB AMC MAINE COMMUNITY HEALTH OPTIONS [440],COMMUNITY HEALTH OPTIONS [100915],352,FSC: 48; BFG: 35,274.56,Inpatient / Outpatient PAF; 78% Billed,352,FSC: 48; BFG: 35,274.56,Inpatient / Outpatient PAF; 78% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,UNICARE GIC ALTERNATE [1032],HB MGH UNICARE GIC BEACON HEALTH [179],UNICARE GIC BEACON HEALTH OPTIONS [101502],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,0,No contract line matched
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,COVENTRY FIRST HEALTH [1021],HB AMC COVENTRY [59],ADMINISTRATIVE CONCEPTS INC [102115],352,FSC: 48; BFG: 35,288.64,Inpatient PAF; 82% Billed,352,FSC: 48; BFG: 35,288.64,Outpatient PAF; 82% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,GENERIC COMMERCIAL [1009],HB AMC MAINE COMMUNITY HEALTH OPTIONS [440],COMMUNITY HEALTH OPTIONS [100915],419,FSC: 48; BFG: 35,326.82,Inpatient / Outpatient PAF; 78% Billed,419,FSC: 48; BFG: 35,326.82,Inpatient / Outpatient PAF; 78% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,AETNA [1001],HB AMC AETNA PPO [25],AETNA ASA [100108],352,FSC: 48; BFG: 35,264.7,Inpatient / Outpatient PPO PAF; 75.2% Billed,352,FSC: 48; BFG: 35,264.7,Inpatient / Outpatient PPO PAF; 75.2% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,AETNA [1001],HB AMC AETNA STUDENT HEALTH [26],AETNA STUDENT HEALTH / CHICKERING [100105],352,FSC: 48; BFG: 35,183.74,Inpatient / Outpatient PAF; 52.2% Billed,352,FSC: 48; BFG: 35,183.74,Inpatient / Outpatient PAF; 52.2% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,CENTERS OF EXCELLENCE [1026],HB AMC TRANSPLANT INTERLINK [171],INTERLINK TRANSPLANT [102606],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,335.2,Defailt PAF Outpatient; 80% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,<Self-pay>,<Self-pay>,<Self-pay>,352,FSC: 48; BFG: 35,0,,352,FSC: 48; BFG: 35,264,
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,AETNA ALTERNATE [1028],HB AMC AETNA PPO [25],AETNA OPTUM UBH [102805],352,FSC: 48; BFG: 35,264.7,Inpatient / Outpatient PPO PAF; 75.2% Billed,352,FSC: 48; BFG: 35,264.7,Inpatient / Outpatient PPO PAF; 75.2% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,PHCS MULTIPLAN [1022],HB AMC PHCS / MULTIPLAN (COMPLIMENTARY PPO) [130],NATIONAL ASSOCIATION OF LETTER CARRIERS [102215],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,364.53,Inpatient / Outpatient PAF; 87% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,FALLON HEALTH [1008],HB AMC FALLON PPO [242],FALLON PPO [100804],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,327.36,Outpatient PAF; 93% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,FALLON HEALTH [1008],HB AMC FALLON [42],FALLON SELECT CARE [100805],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,251.4,Professional Services PAF; 60% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,FALLON HEALTH [1008],HB AMC FALLON STEWARD [157],FALLON DIRECT CARE [100810],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,259.78,Professional Services PAF; 62% Billed
1002999,MGH Parent,96100002,EAP,CPT� 90847,0,385.48,0,419,,0961 - PROFESSIONAL FEES - PSYCHIATRIC,PF PSY THRPY FAMILY W/PT,1,FALLON HEALTH [1008],HB AMC FALLON PPO [242],FALLON PPO [100804],419,FSC: 48; BFG: 35,0,Not reimbursed separately,419,FSC: 48; BFG: 35,389.67,Professional Services PAF; 93% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,FALLON HEALTH [1008],HB AMC FALLON STEWARD [157],FALLON DIRECT CARE [100810],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,165.44,Outpatient PAF; 47% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,FALLON HEALTH [1008],HB AMC FALLON [42],FALLON SELECT CARE [100805],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,232.32,Outpatient PAF; 66% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0916 - BEHAVIORAL HEALTH TREATMENTS/SERVICES - FAMILY THERAPY,PSYCH THERAPY FAMILY W/PT,1,BLUE CROSS BLUE SHIELD [110001],HB MGH MEDICARE [22],BLUE CROSS RI MEDICARE REPLACEMENT [11000128],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,161.01,"OPPS APC; APC Pricing  (APC/APG Code: 5823 / Adjusted APC/APG Price: 161.01), and; Prc Ext - HB XR PRC - MEDICARE OPPS; No outlier payment added to this line."
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0510 - CLINIC - GENERAL CLASSIFICATION,PSYCH THERAPY FAMILY W/PT,1,BLUE CROSS BLUE SHIELD [110001],HB AMC BLUE CROSS INDEMNITY [69],BLUE CROSS OUT OF STATE INDEMNITY [11000110],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,245.06,All Outpatient Services; 69.62% Billed
1002999,MGH Parent,90000025,EAP,CPT� 90847,0,385.48,0,419,,0510 - CLINIC - GENERAL CLASSIFICATION,PSYCH THERAPY FAMILY W/PT,1,BLUE CROSS BLUE SHIELD [110001],HB AMC BLUE CROSS PPO [67],BLUE CROSS MA PPO EPO [11000113],352,FSC: 48; BFG: 35,0,Not reimbursed separately,352,FSC: 48; BFG: 35,45.91,Clinic Tech Non E&M; Per Diem @ $45.91
